"Project name","Project version","Project id","Version id","Channel version id","Component name",Version,"Channel version origin","Channel version origin id","Channel version origin name","Vulnerability id",Description,"Published on","Updated on","Base Score",Exploitability,Impact,"Vulnerability source","Hub Vulnerability URL","Remediation status","Remediation target date","Remediation actual date","Remediation comment",URL,Severity,"Scan date"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,148477,"Apache Tomcat contains a flaw in the NIO HTTP connector. The issue is triggered when handling send file errors, as a Processor object may be shared among concurrent requests. This may allow a remote attacker to potentially disclose sensitive information like session IDs or response body related to another request.",2016-12-12,2017-05-16,4.3,8.6,2.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2015-5345,"The Mapper component in Apache Tomcat 6.x before 6.0.45, 7.x before 7.0.68, 8.x before 8.0.30, and 9.x before 9.0.0.M2 processes redirects before considering security constraints and Filters, which allows remote attackers to determine the existence of a directory via a URL that lacks a trailing / (slash) character.",2016-07-20,2016-12-06,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-5345",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2015-5346,"Session fixation vulnerability in Apache Tomcat 7.x before 7.0.66, 8.x before 8.0.30, and 9.x before 9.0.0.M2, when different session settings are used for deployments of multiple versions of the same web application, might allow remote attackers to hijack web sessions by leveraging use of a requestedSessionSSL field for an unintended request, related to CoyoteAdapter.java and Request.java.",2016-07-20,2016-12-06,6.8,8.6,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-5346",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2015-5351,"The (1) Manager and (2) Host Manager applications in Apache Tomcat 7.x before 7.0.68, 8.x before 8.0.31, and 9.x before 9.0.0.M2 establish sessions and send CSRF tokens for arbitrary new requests, which allows remote attackers to bypass a CSRF protection mechanism by using a token.",2016-07-20,2016-12-06,6.8,8.6,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-5351",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2016-0706,"Apache Tomcat 6.x before 6.0.45, 7.x before 7.0.68, 8.x before 8.0.31, and 9.x before 9.0.0.M2 does not place org.apache.catalina.manager.StatusManagerServlet on the org/apache/catalina/core/RestrictedServlets.properties list, which allows remote authenticated users to bypass intended SecurityManager restrictions and read arbitrary HTTP requests, and consequently discover session ID values, via a crafted web application.",2016-08-23,2016-12-06,4.0,8.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-0706",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2016-0714,"The session-persistence implementation in Apache Tomcat 6.x before 6.0.45, 7.x before 7.0.68, 8.x before 8.0.31, and 9.x before 9.0.0.M2 mishandles session attributes, which allows remote authenticated users to bypass intended SecurityManager restrictions and execute arbitrary code in a privileged context via a web application that places a crafted object in a session.",2016-07-20,2016-12-06,6.5,8.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-0714",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2016-0763,"The setGlobalContext method in org/apache/naming/factory/ResourceLinkFactory.java in Apache Tomcat 7.x before 7.0.68, 8.x before 8.0.31, and 9.x before 9.0.0.M3 does not consider whether ResourceLinkFactory.setGlobalContext callers are authorized, which allows remote authenticated users to bypass intended SecurityManager restrictions and read or write to arbitrary application data, or cause a denial of service (application disruption), via a web application that sets a crafted global context.",2016-11-09,2016-12-06,6.5,8.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-0763",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2016-3092,"The MultipartStream class in Apache Commons Fileupload before 1.3.2, as used in Apache Tomcat 7.x before 7.0.70, 8.x before 8.0.36, 8.5.x before 8.5.3, and 9.x before 9.0.0.M7 and other products, allows remote attackers to cause a denial of service (CPU consumption) via a long boundary string.",2016-08-24,2016-11-28,7.8,10.0,6.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-3092",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2016-5388,"Apache Tomcat through 8.5.4, when the CGI Servlet is enabled, follows RFC 3875 section 4.1.18 and therefore does not protect applications from the presence of untrusted client data in the HTTP_PROXY environment variable, which might allow remote attackers to redirect an application's outbound HTTP traffic to an arbitrary proxy server via a crafted Proxy header in an HTTP request, aka an ""httpoxy"" issue. NOTE: the vendor states ""A mitigation is planned for future releases of Tomcat, tracked as CVE-2016-5388""; in other words, this is not a CVE ID for a vulnerability.",2016-11-02,2017-02-17,5.1,4.9,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-5388",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2016-6816,"The code in Apache Tomcat 9.0.0.M1 to 9.0.0.M11, 8.5.0 to 8.5.6, 8.0.0.RC1 to 8.0.38, 7.0.0 to 7.0.72, and 6.0.0 to 6.0.47 that parsed the HTTP request line permitted invalid characters. This could be exploited, in conjunction with a proxy that also permitted the invalid characters but with a different interpretation, to inject data into the HTTP response. By manipulating the HTTP response the attacker could poison a web-cache, perform an XSS attack and/or obtain sensitive information from requests other then their own.",2017-03-23,2017-03-24,6.8,8.6,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-6816",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2016-8735,"Remote code execution is possible with Apache Tomcat before 6.0.48, 7.x before 7.0.73, 8.x before 8.0.39, 8.5.x before 8.5.7, and 9.x before 9.0.0.M12 if JmxRemoteLifecycleListener is used and an attacker can reach JMX ports. The issue exists because this listener wasn't updated for consistency with the CVE-2016-3427 Oracle patch that affected credential types.",2017-04-12,2017-04-12,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-8735",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2017-5647,"A bug in the handling of the pipelined requests in Apache Tomcat 9.0.0.M1 to 9.0.0.M18, 8.5.0 to 8.5.12, 8.0.0.RC1 to 8.0.42, 7.0.0 to 7.0.76, and 6.0.0 to 6.0.52, when send file was used, results in the pipelined request being lost when send file processing of the previous request completed. This could result in responses appearing to be sent for the wrong request. For example, a user agent that sent requests A, B and C could see the correct response for request A, the response for request C for request B and no response for request C.",2017-04-21,2017-04-21,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5647",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8d072802-0788-4e8b-8d07-c8575fdf1ffd","da433c1d-210f-440c-813e-87a0964b33b8",,"Apache Tomcat",8.0.27,maven,"org.apache.tomcat:tomcat-jni:8.0.27",8.0.27,CVE-2017-5648,"While investigating bug 60718, it was noticed that some calls to application listeners in Apache Tomcat 9.0.0.M1 to 9.0.0.M17, 8.5.0 to 8.5.11, 8.0.0.RC1 to 8.0.41, and 7.0.0 to 7.0.75 did not use the appropriate facade object. When running an untrusted application under a SecurityManager, it was therefore possible for that untrusted application to retain a reference to the request or response object and thereby access and/or modify information associated with another web application.",2017-04-21,2017-04-21,6.4,10.0,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5648",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"e46cc3d5-d963-4d4b-9cb4-1d4bdb8cc953","1133d0b6-078a-4c86-acb9-1a8e6f16ea44",,"Apache Velocity",1.4,maven,"velocity:velocity-dep:1.4",1.4,104207,"Apache Velocity contains a flaw that allows traversing outside of a restricted path. The issue is due to VelocityLayoutServlet not properly sanitizing user input, specifically path traversal style attacks (e.g. '../') supplied via the 'layout' parameter. With a specially crafted request, a remote attacker can gain access to potentially sensitive information.",2014-03-08,2014-03-08,5.0,10.0,2.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"5ade5673-54f9-443d-bd31-267d54d74385","fbd31090-7125-4344-bc27-aab9c5d7cc99",,"Apache XML Commons",3.1.3,unknown,null,3.1.3,138217,"Apache Xerces-C++ contains a use-after-free error in src/xercesc/validators/DTD/DTDScanner.cpp. The issue is triggered when handling a specially crafted XML file. This may allow a context-dependent attacker to dereference already freed memory and potentially execute arbitrary code.",2016-05-10,2016-11-17,9.3,8.6,10.0,VULNDB,,NEW,,,,,HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"5ade5673-54f9-443d-bd31-267d54d74385","fbd31090-7125-4344-bc27-aab9c5d7cc99",,"Apache XML Commons",3.1.3,unknown,null,3.1.3,139642,"Apache Xerces-C++ contains a flaw in the DTDScanner::scanChildren() function in validators/DTD/DTDScanner.cpp that is triggered when handling user requests. With a specially crafted request, a context-dependent attacker can cause the application linked against the library to exhaust resources causing it to stop responding or crash.",2016-06-10,2017-02-24,5.0,10.0,2.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"637da50a-291e-4da4-a455-100dea65c53b","a05acdab-4c1f-4ef0-ad71-cd9430dc575e",,"Apache-XML Xerces Perl",1.3.0,unknown,null,1.3.0,CVE-2014-0107,"The TransformerFactory in Apache Xalan-Java before 2.7.2 does not properly restrict access to certain properties when FEATURE_SECURE_PROCESSING is enabled, which allows remote attackers to bypass expected restrictions and load arbitrary classes or access external resources via a crafted (1) xalan:content-header, (2) xalan:entities, (3) xslt:content-header, or (4) xslt:entities property, or a Java property that is bound to the XSLT 1.0 system-property function.",2016-11-15,2017-01-07,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0107",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"637da50a-291e-4da4-a455-100dea65c53b","fd26cd7e-b5c5-4822-9b55-c8693ead041f",,"Apache-XML Xerces Perl",2.6.2,unknown,null,2.6.2,CVE-2014-0107,"The TransformerFactory in Apache Xalan-Java before 2.7.2 does not properly restrict access to certain properties when FEATURE_SECURE_PROCESSING is enabled, which allows remote attackers to bypass expected restrictions and load arbitrary classes or access external resources via a crafted (1) xalan:content-header, (2) xalan:entities, (3) xslt:content-header, or (4) xslt:entities property, or a Java property that is bound to the XSLT 1.0 system-property function.",2016-11-15,2017-01-07,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0107",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"6b338199-4f2c-4170-8260-9b11a1bd56a1","856b1a52-d7d4-4798-8cc8-16d358f22b9b",,"Axis (Java)",1.2,maven,axis:axis-wsdl4j:1.2,1.2,CVE-2012-5784,"Apache Axis 1.4 and earlier, as used in PayPal Payments Pro, PayPal Mass Pay, PayPal Transactional Information SOAP, the Java Message Service implementation in Apache ActiveMQ, and other products, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",2016-09-14,2017-02-19,5.8,8.6,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-5784",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"6b338199-4f2c-4170-8260-9b11a1bd56a1","856b1a52-d7d4-4798-8cc8-16d358f22b9b",,"Axis (Java)",1.2,maven,axis:axis-wsdl4j:1.2,1.2,CVE-2014-3596,"The getCN function in Apache Axis 1.4 and earlier does not properly verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via a certificate with a subject that specifies a common name in a field that is not the CN field.  NOTE: this issue exists because of an incomplete fix for CVE-2012-5784.",2014-08-27,2017-01-07,5.8,8.6,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3596",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"6b338199-4f2c-4170-8260-9b11a1bd56a1","856b1a52-d7d4-4798-8cc8-16d358f22b9b",,"Axis (Java)",1.2,maven,axis:axis-ant:1.2,1.2,CVE-2012-5784,"Apache Axis 1.4 and earlier, as used in PayPal Payments Pro, PayPal Mass Pay, PayPal Transactional Information SOAP, the Java Message Service implementation in Apache ActiveMQ, and other products, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",2016-09-14,2017-02-19,5.8,8.6,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-5784",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"6b338199-4f2c-4170-8260-9b11a1bd56a1","856b1a52-d7d4-4798-8cc8-16d358f22b9b",,"Axis (Java)",1.2,maven,axis:axis-ant:1.2,1.2,CVE-2014-3596,"The getCN function in Apache Axis 1.4 and earlier does not properly verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via a certificate with a subject that specifies a common name in a field that is not the CN field.  NOTE: this issue exists because of an incomplete fix for CVE-2012-5784.",2014-08-27,2017-01-07,5.8,8.6,4.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3596",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"ee51793a-18d5-4f6d-bc15-57f515f59581","d7911194-5bd1-40ab-bd37-34609da586d0",,"Axis2 (Java)",1.6.3,maven,"org.apache.axis2:axis2-kernel:1.6.3",1.6.3,110143,"Apache HttpComponents contains a flaw related to certificate validation. The issue is due to the server hostname not being verified to match a domain name in the Subject's Common Name (CN) or SubjectAltName field of certificates. This may allow an attacker with access to network traffic (e.g. MiTM, DNS cache poisoning) to spoof the SSL server via an arbitrary certificate that appears valid. Such an attack would allow for the interception of sensitive traffic, and potentially allow for the injection of content into the SSL stream.",2014-08-18,2017-01-11,5.8,8.6,4.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"ee51793a-18d5-4f6d-bc15-57f515f59581","d7911194-5bd1-40ab-bd37-34609da586d0",,"Axis2 (Java)",1.6.3,maven,"org.apache.axis2:axis2-kernel:1.6.3",1.6.3,87160,"Apache Commons HttpClient contains a flaw related to domain name validation during certificate validation. The issue is due to the server hostname not being verified to match a domain name in the Subject's Common Name (CN) or SubjectAltName field of the X.509 certificate. This may allow a man-in-the-middle attacker to spoof SSL servers via an arbitrary certificate that appears valid. Such an attack would allow for the interception of sensitive traffic, and potentially allow for the injection of content into the SSL stream.",2012-11-11,2017-04-03,4.3,8.6,2.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"ee51793a-18d5-4f6d-bc15-57f515f59581","f3dbb894-5410-4529-9ddf-66dfac6fc9f8",,"Axis2 (Java)",1.7.1,maven,"org.apache.axis2:axis2-adb:1.7.1",1.7.1,110143,"Apache HttpComponents contains a flaw related to certificate validation. The issue is due to the server hostname not being verified to match a domain name in the Subject's Common Name (CN) or SubjectAltName field of certificates. This may allow an attacker with access to network traffic (e.g. MiTM, DNS cache poisoning) to spoof the SSL server via an arbitrary certificate that appears valid. Such an attack would allow for the interception of sensitive traffic, and potentially allow for the injection of content into the SSL stream.",2014-08-18,2017-01-11,5.8,8.6,4.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"ee51793a-18d5-4f6d-bc15-57f515f59581","f3dbb894-5410-4529-9ddf-66dfac6fc9f8",,"Axis2 (Java)",1.7.1,maven,"org.apache.axis2:axis2-adb:1.7.1",1.7.1,87160,"Apache Commons HttpClient contains a flaw related to domain name validation during certificate validation. The issue is due to the server hostname not being verified to match a domain name in the Subject's Common Name (CN) or SubjectAltName field of the X.509 certificate. This may allow a man-in-the-middle attacker to spoof SSL servers via an arbitrary certificate that appears valid. Such an attack would allow for the interception of sensitive traffic, and potentially allow for the injection of content into the SSL stream.",2012-11-11,2017-04-03,4.3,8.6,2.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"c56b161b-548e-432a-aeb4-6cf2fe6bc435","d0ba6194-c263-4164-8a44-a0462cc323b0",,CXF,3.0.8,unknown,null,3.0.8,CVE-2017-5653,"JAX-RS XML Security streaming clients in Apache CXF before 3.1.11 and 3.0.13 do not validate that the service response was signed or encrypted, which allows remote attackers to spoof servers.",2017-04-22,2017-04-26,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5653",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"c56b161b-548e-432a-aeb4-6cf2fe6bc435","d0ba6194-c263-4164-8a44-a0462cc323b0",,CXF,3.0.8,unknown,null,3.0.8,CVE-2017-5656,"Apache CXF's STSClient before 3.1.11 and 3.0.13 uses a flawed way of caching tokens that are associated with delegation tokens, which means that an attacker could craft a token which would return an identifer corresponding to a cached token for another user.",2017-04-22,2017-04-26,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-5656",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8060b721-7fa8-4b6f-926a-ca7dd082925c","d4354684-0c09-4e7d-8022-bb54e3025701",,"Derby aka Cloudscape",10.1.3.1,maven,"org.apache.derby:derby:10.1.3.1",10.1.3.1,CVE-2006-7216,"Apache Derby before 10.2.1.6 does not determine privilege requirements for lock table statements at compilation time, and consequently does not enforce privilege requirements at execution time, which allows remote authenticated users to lock arbitrary tables.",2007-07-08,2008-09-05,4.0,8.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2006-7216",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8060b721-7fa8-4b6f-926a-ca7dd082925c","d4354684-0c09-4e7d-8022-bb54e3025701",,"Derby aka Cloudscape",10.1.3.1,maven,"org.apache.derby:derby:10.1.3.1",10.1.3.1,CVE-2006-7217,"Apache Derby before 10.2.1.6 does not determine schema privilege requirements during the DropSchemaNode bind phase, which allows remote authenticated users to execute arbitrary drop schema statements in SQL authorization mode.",2007-07-09,2008-09-05,4.0,8.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2006-7217",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"8060b721-7fa8-4b6f-926a-ca7dd082925c","d4354684-0c09-4e7d-8022-bb54e3025701",,"Derby aka Cloudscape",10.1.3.1,maven,"org.apache.derby:derby:10.1.3.1",10.1.3.1,CVE-2009-4269,"The password hash generation algorithm in the BUILTIN authentication functionality for Apache Derby before 10.6.1.0 performs a transformation that reduces the size of the set of inputs to SHA-1, which produces a small search space that makes it easier for local and possibly remote attackers to crack passwords by generating hash collisions, related to password substitution.",2010-08-17,2011-01-26,2.1,3.9,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2009-4269",LOW,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"6adfc5b7-92fb-46c4-b5b6-8b06cc7d6550","359b99e5-9cd3-4b73-8f0d-27b5a060808c",,Rack,1.5.2,rubygems,rack/1.5.2,1.5.2,115654,"Sentry raven-ruby contains a flaw in the lib/raven/okjson.rb script that is triggered when large numeric values are stored as an exponent or in scientific notation. With a specially crafted request, an attacker can cause the software to consume excessive resources resulting in a denial of service.",2014-12-10,2015-06-12,5.0,10.0,2.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"6adfc5b7-92fb-46c4-b5b6-8b06cc7d6550","359b99e5-9cd3-4b73-8f0d-27b5a060808c",,Rack,1.5.2,rubygems,rack/1.5.2,1.5.2,118480,"Rack contains a flaw that is triggered when handling a request that specifies the same IP address in X-Forwarded-For and Client-IP. This may allow a remote attacker to spoof the value of request.ip.",2015-02-17,2015-02-17,5.0,10.0,2.9,VULNDB,,NEW,,,,,MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"6adfc5b7-92fb-46c4-b5b6-8b06cc7d6550","359b99e5-9cd3-4b73-8f0d-27b5a060808c",,Rack,1.5.2,rubygems,rack/1.5.2,1.5.2,CVE-2015-3225,"lib/rack/utils.rb in Rack before 1.5.4 and 1.6.x before 1.6.2, as used with Ruby on Rails 3.x and 4.x and other products, allows remote attackers to cause a denial of service (SystemStackError) via a request with a large parameter depth.",2016-08-30,2016-12-24,5.0,10.0,2.9,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-3225",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"a375a31a-401f-49d8-8c7b-d342818f9a0e","895fe79e-9e00-4aa8-9dda-61a196b5e2b4",,"Spring Framework",2.5.6,maven,"org.springframework:spring-beans:2.5.6",2.5.6,CVE-2010-1622,"SpringSource Spring Framework 2.5.x before 2.5.6.SEC02, 2.5.7 before 2.5.7.SR01, and 3.0.x before 3.0.3 allows remote attackers to execute arbitrary code via an HTTP request containing class.classLoader.URLs[0]=jar: followed by a URL of a crafted .jar file.",2016-06-01,2016-12-07,6.0,6.8,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2010-1622",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"a375a31a-401f-49d8-8c7b-d342818f9a0e","895fe79e-9e00-4aa8-9dda-61a196b5e2b4",,"Spring Framework",2.5.6,maven,"org.springframework:spring-beans:2.5.6",2.5.6,CVE-2011-2730,"VMware SpringSource Spring Framework before 2.5.6.SEC03, 2.5.7.SR023, and 3.x before 3.0.6, when a container supports Expression Language (EL), evaluates EL expressions in tags twice, which allows remote attackers to obtain sensitive information via a (1) name attribute in a (a) spring:hasBindErrors tag; (2) path attribute in a (b) spring:bind or (c) spring:nestedpath tag; (3) arguments, (4) code, (5) text, (6) var, (7) scope, or (8) message attribute in a (d) spring:message or (e) spring:theme tag; or (9) var, (10) scope, or (11) value attribute in a (f) spring:transform tag, aka ""Expression Language Injection.""",2012-12-06,2015-01-18,7.5,10.0,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-2730",HIGH,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"a375a31a-401f-49d8-8c7b-d342818f9a0e","895fe79e-9e00-4aa8-9dda-61a196b5e2b4",,"Spring Framework",2.5.6,maven,"org.springframework:spring-beans:2.5.6",2.5.6,CVE-2013-4152,"The Spring OXM wrapper in Spring Framework before 3.2.4 and 4.0.0.M1, when using the JAXB marshaller, does not disable entity resolution, which allows context-dependent attackers to read arbitrary files, cause a denial of service, and conduct CSRF attacks via an XML external entity declaration in conjunction with an entity reference in a (1) DOMSource, (2) StAXSource, (3) SAXSource, or (4) StreamSource, aka an XML External Entity (XXE) issue.",2014-01-24,2016-11-28,6.8,8.6,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4152",MEDIUM,"2017-05-26 01:30:59.716"
"Hub-Fortify-Integration-Test1",1.0,"a375a31a-401f-49d8-8c7b-d342818f9a0e","895fe79e-9e00-4aa8-9dda-61a196b5e2b4",,"Spring Framework",2.5.6,maven,"org.springframework:spring-beans:2.5.6",2.5.6,CVE-2013-6429,"The SourceHttpMessageConverter in Spring MVC in Spring Framework before 3.2.5 and 4.0.0.M1 through 4.0.0.RC1 does not disable external entity resolution, which allows remote attackers to read arbitrary files, cause a denial of service, and conduct CSRF attacks via crafted XML, aka an XML External Entity (XXE) issue, and a different vulnerability than CVE-2013-4152 and CVE-2013-7315.",2016-11-09,2016-11-28,6.8,8.6,6.4,NVD,,NEW,,,,"http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-6429",MEDIUM,"2017-05-26 01:30:59.716"
